date,model_version,code,name,ticker,close,ver6_score,ver6_rank_number,ver6_rank_letter,ver6_signal,ver6_selected,quality_gate,rsi,return_1d,return_5d_past,return_20d_past,momentum_acceleration,ma25_distance,drawdown_60d_high,atr14,signal_id,signal_start_date,signal_start_price,signal_age,days_outside_gate,first_signal_return,previous_ver6_rank,rank_velocity,score_velocity,phase,action,ver7_entry,buy_zone_low,buy_zone_high,ver6_stop,ver6_take_profit,atr_stop,swing_stop
2026-08-18,7.0,6506,安川電機,6506.T,5171.0,15.0,215,E,対象外,False,False,42.6,-5.5,-3.62,1.08,-3.88,-1.08,-32.45,294.96,,,,,0,,215.0,0.0,0.0,,SKIP,False,5016.0,5274.0,4757.0,5947.0,4728.6,4442.7
2026-08-18,7.0,5333,日本ガイシ,5333.T,5850.0,72.6,130,E,対象外,False,False,46.0,-4.43,2.81,-2.58,3.46,-1.57,-25.51,313.74,,,,,0,,142.0,12.0,0.0,,SKIP,False,5674.0,5967.0,5382.0,6727.0,5379.4,5024.8
2026-08-18,7.0,4901,富士フイルムホールディングス,4901.T,3182.0,27.4,210,E,対象外,False,False,35.3,-1.85,0.63,-12.41,3.74,-11.24,-17.95,123.17,,,,,0,,206.0,-4.0,-8.0,,SKIP,False,3087.0,3246.0,2927.0,3659.0,2997.2,3111.4
2026-08-18,7.0,8804,東京建物,8804.T,3337.0,79.4,111,E,対象外,False,False,47.1,-0.68,-0.09,-2.11,0.44,-1.93,-5.41,81.38,,,,,0,,115.0,4.0,0.0,,SKIP,False,3237.0,3404.0,3070.0,3838.0,3214.9,3228.8
2026-08-18,7.0,9503,関西電力,9503.T,2398.5,79.6,110,E,対象外,False,False,54.4,0.21,1.59,4.42,0.48,0.92,-2.7,50.73,,,,,0,,84.0,-26.0,-8.0,,SKIP,False,2327.0,2446.0,2207.0,2758.0,2322.4,2289.5
2026-08-18,7.0,6473,ジェイテクト,6473.T,2162.5,79.6,109,E,対象外,False,False,56.1,1.55,1.96,6.03,0.45,2.55,-2.41,70.12,,,,,0,,86.0,-23.0,-8.0,,SKIP,False,2098.0,2206.0,1990.0,2487.0,2057.3,2000.0
2026-08-18,7.0,7911,TOPPANホールディングス,7911.T,5201.0,79.8,108,E,対象外,False,False,58.0,-4.27,7.99,15.19,4.2,8.42,-4.53,230.55,,,,,0,,83.0,-25.0,-8.0,,SKIP,False,5045.0,5305.0,4785.0,5981.0,4855.2,4141.2
2026-08-18,7.0,4507,塩野義製薬,4507.T,2831.0,80.0,107,E,対象外,False,False,47.9,1.0,-0.39,-1.56,0.0,-1.07,-7.79,73.04,,,,,0,,114.0,7.0,0.0,,SKIP,False,2746.0,2888.0,2605.0,3256.0,2721.4,2718.3
2026-08-18,7.0,6326,クボタ,6326.T,2650.0,80.2,106,E,対象外,False,False,43.6,-1.38,-4.09,-1.12,-3.81,-3.16,-9.77,90.13,,,,,0,,113.0,7.0,0.0,,SKIP,False,2570.0,2703.0,2438.0,3047.0,2514.8,2514.4
2026-08-18,7.0,3861,王子ホールディングス,3861.T,866.4,80.7,105,E,対象外,False,False,53.2,0.53,-1.05,3.48,-1.92,0.25,-3.36,16.97,,,,,0,,111.0,6.0,0.0,,SKIP,False,840.0,884.0,797.0,996.0,840.9,838.3
2026-08-18,7.0,9434,ソフトバンク,9434.T,234.0,80.8,104,E,対象外,False,False,61.6,-0.38,2.45,6.12,0.92,3.38,-0.81,4.98,,,,,0,,81.0,-23.0,-8.0,,SKIP,False,227.0,239.0,215.0,269.0,226.5,217.2
2026-08-18,7.0,9301,三菱倉庫,9301.T,1512.0,81.4,103,E,対象外,False,False,44.4,0.9,-0.69,-3.17,0.1,-2.81,-7.64,37.12,,,,,0,,109.0,6.0,0.0,,SKIP,False,1467.0,1542.0,1391.0,1739.0,1456.3,1445.2
2026-08-18,7.0,7203,トヨタ自動車,7203.T,3022.0,81.4,102,E,対象外,False,False,56.0,0.3,1.38,4.22,0.32,1.78,-6.27,73.22,,,,,0,,78.0,-24.0,-8.0,,SKIP,False,2931.0,3082.0,2780.0,3475.0,2912.2,2855.2
2026-08-18,7.0,6594,ニデック,6594.T,2810.0,81.4,101,E,対象外,False,False,61.0,-0.18,1.85,13.22,-1.46,6.32,-3.07,98.03,,,,,0,,79.0,-22.0,-8.0,,SKIP,False,2726.0,2866.0,2585.0,3231.0,2663.0,2427.8
2026-08-18,7.0,5406,神戸製鋼所,5406.T,2050.0,81.5,100,E,対象外,False,False,58.4,2.4,2.04,6.0,0.54,2.57,-1.3,47.85,,,,,0,,108.0,8.0,0.0,,SKIP,False,1988.0,2091.0,1886.0,2358.0,1978.2,1909.9
2026-08-18,7.0,4208,UBE,4208.T,3669.0,81.8,99,E,対象外,False,False,74.2,0.44,3.24,14.37,-0.36,10.36,0.0,88.09,,,,,0,,77.0,-22.0,-8.0,,SKIP,False,3559.0,3742.0,3375.0,4219.0,3536.9,3073.6
2026-08-18,7.0,7012,川崎重工業,7012.T,2860.0,81.9,98,E,対象外,False,False,53.7,0.16,6.16,9.81,3.71,3.7,-14.93,121.23,,,,,0,,107.0,9.0,0.0,,SKIP,False,2774.0,2917.0,2631.0,3289.0,2678.2,2578.0
2026-08-18,7.0,5401,日本製鉄,5401.T,693.6,82.5,97,E,対象外,False,False,69.9,3.52,0.61,18.44,-4.0,8.33,-0.56,16.62,,,,,0,,106.0,9.0,0.0,,SKIP,False,673.0,707.0,638.0,798.0,668.7,583.4
2026-08-18,7.0,6701,NEC,6701.T,4650.0,78.4,114,E,対象外,False,False,51.1,-2.84,-4.87,6.8,-6.57,0.88,-10.02,197.69,,,,,0,,118.0,4.0,0.0,,SKIP,False,4510.0,4743.0,4278.0,5348.0,4353.5,4170.0
2026-08-18,7.0,5801,古河電気工業,5801.T,4368.0,78.0,115,E,対象外,False,False,62.0,1.63,10.53,33.91,2.05,21.48,-27.37,352.52,,,,,0,,121.0,6.0,0.0,,SKIP,False,4237.0,4455.0,4019.0,5023.0,3839.2,2632.8
2026-08-18,7.0,4005,住友化学,4005.T,532.4,78.0,116,E,対象外,False,False,52.9,0.83,2.44,1.66,2.03,1.31,-12.75,16.09,,,,,0,,120.0,4.0,0.0,,SKIP,False,516.0,543.0,490.0,612.0,508.3,469.0
2026-08-18,7.0,9007,小田急電鉄,9007.T,1713.0,74.6,126,E,対象外,False,False,49.8,0.65,1.36,-2.5,1.99,-1.02,-7.65,37.25,,,,,0,,135.0,9.0,0.0,,SKIP,False,1662.0,1747.0,1576.0,1970.0,1657.1,1643.2
2026-08-18,7.0,3101,東洋紡,3101.T,1622.0,71.1,133,E,対象外,False,False,48.9,-2.29,2.01,-0.92,2.24,-0.19,-15.3,74.11,,,,,0,,116.0,-17.0,-8.0,,SKIP,False,1573.0,1654.0,1492.0,1865.0,1510.8,1429.8
2026-08-18,7.0,7011,三菱重工業,7011.T,4370.0,71.3,132,E,対象外,False,False,70.1,0.46,9.14,18.72,4.46,10.74,0.0,152.59,,,,,0,,144.0,12.0,0.0,,SKIP,False,4239.0,4457.0,4020.0,5026.0,4141.1,3602.9
2026-08-18,7.0,1925,大和ハウス工業,1925.T,4599.0,73.3,128,E,対象外,False,False,50.8,0.61,0.79,0.37,0.7,-0.54,-6.31,81.66,,,,,0,,110.0,-18.0,-8.0,,SKIP,False,4461.0,4691.0,4231.0,5289.0,4476.5,4461.6
2026-08-18,7.0,9843,ニトリホールディングス,9843.T,2903.5,72.2,131,E,対象外,False,False,61.3,-0.36,-6.34,18.08,-10.86,9.86,-6.34,111.15,,,,,0,,143.0,12.0,0.0,,SKIP,False,2816.0,2962.0,2671.0,3339.0,2736.8,2320.8
2026-08-18,7.0,6098,リクルートホールディングス,6098.T,16020.0,91.0,61,D,監視候補,False,False,72.7,-2.2,-0.9,24.96,-7.14,18.38,-4.59,613.06,,,,,0,,72.0,11.0,0.0,,SKIP,False,15539.0,16340.0,14738.0,18423.0,15100.4,11845.5
2026-08-18,7.0,6301,小松製作所,6301.T,7168.0,90.9,62,D,監視候補,False,False,56.1,-0.6,-3.73,14.67,-7.4,3.93,-3.73,214.32,,,,,0,,42.0,-20.0,-8.0,,SKIP,False,6953.0,7311.0,6595.0,8243.0,6846.5,6202.8
2026-08-18,7.0,2501,サッポロホールディングス,2501.T,1933.0,78.7,112,E,対象外,False,False,46.3,-0.97,-0.87,-5.48,0.5,-3.4,-10.63,81.51,,,,,0,,91.0,-21.0,-8.0,,SKIP,False,1875.0,1972.0,1778.0,2223.0,1810.7,1871.6
2026-08-18,7.0,1928,積水ハウス,1928.T,3382.0,74.7,125,E,対象外,False,False,45.1,-0.7,-1.26,-2.76,-0.57,-2.19,-8.05,56.39,,,,,0,,105.0,-20.0,-8.0,,SKIP,False,3281.0,3450.0,3111.0,3889.0,3297.4,3309.4
2026-08-18,7.0,9502,中部電力,9502.T,2850.0,75.3,124,E,対象外,False,False,50.5,0.02,7.1,-0.45,7.22,-0.03,-12.31,85.95,,,,,0,,134.0,10.0,0.0,,SKIP,False,2764.0,2907.0,2622.0,3277.0,2721.1,2550.2
2026-08-18,7.0,8697,日本取引所グループ,8697.T,2191.5,75.6,123,E,対象外,False,False,47.6,-1.35,-3.03,2.31,-3.61,-1.88,-4.47,65.44,,,,,0,,131.0,8.0,0.0,,SKIP,False,2126.0,2235.0,2016.0,2520.0,2093.3,2091.0
2026-08-18,7.0,6501,日立製作所,6501.T,5514.0,76.2,122,E,対象外,False,False,62.1,-1.02,-1.89,16.9,-6.11,6.28,-4.39,156.46,,,,,0,,130.0,8.0,0.0,,SKIP,False,5349.0,5624.0,5073.0,6341.0,5279.3,4651.6
2026-08-18,7.0,6471,日本精工,6471.T,1170.0,76.4,121,E,対象外,False,False,52.4,-1.14,-0.51,6.61,-2.16,2.09,-7.47,36.63,,,,,0,,129.0,8.0,0.0,,SKIP,False,1135.0,1193.0,1076.0,1346.0,1115.1,1068.1
2026-08-18,7.0,3407,旭化成,3407.T,1685.5,76.4,120,E,対象外,False,False,42.2,-1.26,0.27,-7.87,2.24,-4.69,-11.34,50.27,,,,,0,,128.0,8.0,0.0,,SKIP,False,1635.0,1719.0,1551.0,1938.0,1610.1,1550.7
2026-08-18,7.0,9983,ファーストリテイリング,9983.T,75010.0,76.6,119,E,対象外,False,False,36.8,-2.36,-4.71,-4.86,-3.5,-4.38,-14.66,2062.84,,,,,0,,127.0,8.0,0.0,,SKIP,False,72760.0,76510.0,69009.0,86262.0,71915.7,74485.7
2026-08-18,7.0,1963,日揮ホールディングス,1963.T,2339.0,77.0,118,E,対象外,False,False,50.6,-0.7,2.41,6.22,0.85,2.06,-18.3,79.78,,,,,0,,125.0,7.0,0.0,,SKIP,False,2269.0,2386.0,2152.0,2690.0,2219.3,2151.2
2026-08-18,7.0,6861,キーエンス,6861.T,84130.0,82.7,96,E,対象外,False,False,56.7,-3.02,-1.02,18.69,-5.7,6.04,-4.03,2775.65,,,,,0,,74.0,-22.0,-8.0,,SKIP,False,81606.0,85813.0,77400.0,96749.0,79966.5,69600.2
2026-08-18,7.0,7733,オリンパス,7733.T,2116.0,83.0,95,E,対象外,False,False,72.8,1.93,0.83,19.45,-4.03,13.31,0.0,64.93,,,,,0,,102.0,7.0,0.0,,SKIP,False,2053.0,2158.0,1947.0,2433.0,2018.6,1694.5
2026-08-18,7.0,1721,コムシスホールディングス,1721.T,5317.0,83.0,94,E,対象外,False,False,51.1,-1.85,0.99,3.04,0.23,0.99,-3.89,132.66,,,,,0,,103.0,9.0,0.0,,SKIP,False,5157.0,5423.0,4892.0,6115.0,5118.0,5075.5
2026-08-18,7.0,9101,日本郵船,9101.T,6784.0,90.0,65,D,監視候補,False,False,77.8,4.53,10.18,18.89,5.46,13.42,0.0,164.74,,,,,0,,76.0,11.0,0.0,,SKIP,False,6580.0,6920.0,6241.0,7802.0,6536.9,5639.7
2026-08-18,7.0,4004,レゾナック・ホールディングス,4004.T,16975.0,87.3,72,E,対象外,False,False,56.7,-1.31,3.92,22.03,-1.59,12.41,-12.72,1194.14,,,,,0,,88.0,16.0,0.0,,SKIP,False,16466.0,17314.0,15617.0,19521.0,15183.8,11751.0
2026-08-18,7.0,9104,商船三井,9104.T,6881.0,87.4,71,E,対象外,False,False,78.8,3.8,9.59,22.68,3.92,15.47,0.0,176.13,,,,,0,,87.0,16.0,0.0,,SKIP,False,6675.0,7019.0,6331.0,7913.0,6616.8,5582.9
2026-08-18,7.0,7912,大日本印刷,7912.T,3307.0,87.6,70,E,対象外,False,False,68.9,-0.36,3.15,5.76,1.71,6.04,-0.36,88.02,,,,,0,,85.0,15.0,0.0,,SKIP,False,3208.0,3373.0,3042.0,3803.0,3175.0,2819.3
2026-08-18,7.0,9001,東武鉄道,9001.T,2962.5,87.9,69,E,対象外,False,False,48.8,1.26,0.92,-3.0,1.67,-1.49,-7.36,62.95,,,,,0,,82.0,13.0,0.0,,SKIP,False,2874.0,3022.0,2726.0,3407.0,2868.1,2870.1
2026-08-18,7.0,3402,東レ,3402.T,1344.0,87.9,68,E,対象外,False,False,68.8,0.83,-2.15,17.02,-6.4,10.2,-2.15,38.39,,,,,0,,55.0,-13.0,-8.0,,SKIP,False,1304.0,1371.0,1236.0,1546.0,1286.4,1099.5
2026-08-18,7.0,3103,ユニチカ,3103.T,1513.0,89.3,67,E,対象外,False,False,64.0,-9.13,27.25,78.0,7.75,48.1,-9.13,146.73,,,,,0,,80.0,13.0,0.0,,SKIP,False,1468.0,1543.0,1392.0,1740.0,1292.9,737.3
2026-08-18,7.0,1332,ニッスイ,1332.T,1296.0,90.0,66,D,監視候補,False,False,54.9,0.31,3.64,1.85,3.18,2.18,-3.32,33.02,,,,,0,,50.0,-16.0,-8.0,,SKIP,False,1257.0,1322.0,1192.0,1490.0,1246.5,1200.0
2026-08-18,7.0,8015,豊田通商,8015.T,7373.0,90.1,64,D,監視候補,False,False,68.8,-0.05,-0.09,21.35,-5.43,9.06,-1.17,231.42,,,,,0,,49.0,-15.0,-8.0,,SKIP,False,7152.0,7520.0,6783.0,8479.0,7025.9,6128.2
2026-08-18,7.0,5713,住友金属鉱山,5713.T,9893.0,87.1,74,E,対象外,False,False,65.5,-0.54,-1.71,45.61,-13.11,20.12,-1.71,511.43,,,,,0,,57.0,-17.0,-8.0,,SKIP,False,9596.0,10091.0,9102.0,11377.0,9125.9,6888.4
2026-08-18,7.0,7013,IHI,7013.T,2987.5,90.5,63,D,監視候補,False,False,58.9,-0.78,8.28,12.04,5.27,5.81,-2.72,129.82,,,,,0,,75.0,12.0,0.0,,SKIP,False,2898.0,3047.0,2748.0,3436.0,2792.8,2595.0
2026-08-18,7.0,3382,セブン＆アイ・ホールディングス,3382.T,2031.5,73.3,127,E,対象外,False,False,46.7,-0.73,-2.59,-2.33,-2.01,-2.28,-9.95,55.51,,,,,0,,139.0,12.0,0.0,,SKIP,False,1971.0,2072.0,1869.0,2336.0,1948.2,1976.1
2026-08-18,7.0,7741,HOYA,7741.T,26290.0,91.0,60,D,監視候補,False,False,56.8,-0.42,0.15,4.26,-0.91,3.74,-7.8,725.58,,,,,0,,73.0,13.0,0.0,,SKIP,False,25501.0,26816.0,24187.0,30233.0,25201.6,23223.3
2026-08-18,7.0,9107,川崎汽船,9107.T,3141.0,77.0,117,E,対象外,False,False,75.0,2.25,9.1,15.33,5.27,11.28,0.0,84.57,,,,,0,,124.0,7.0,0.0,,SKIP,False,3047.0,3204.0,2890.0,3612.0,3014.2,2671.6
2026-08-18,7.0,6504,富士電機,6504.T,14410.0,91.1,58,D,監視候補,False,False,54.5,-3.74,-1.5,18.99,-6.25,5.98,-16.58,708.17,,,,,0,,70.0,12.0,0.0,,SKIP,False,13978.0,14698.0,13257.0,16572.0,13347.7,11616.6
2026-08-18,7.0,4188,三菱ケミカルグループ,4188.T,1183.5,92.2,55,D,監視候補,False,False,50.5,-0.88,-3.98,1.33,-4.31,-0.46,-5.05,39.07,,,,,0,,68.0,13.0,0.0,,SKIP,False,1148.0,1207.0,1089.0,1361.0,1124.9,1095.0
2026-08-18,7.0,6302,住友重機械工業,6302.T,5919.0,91.3,57,D,監視候補,False,False,63.4,-0.24,-0.2,17.7,-4.63,7.68,-1.32,214.45,,,,,0,,39.0,-18.0,-8.0,,SKIP,False,5741.0,6037.0,5445.0,6807.0,5597.3,4921.3
2026-08-18,7.0,5233,太平洋セメント,5233.T,4227.0,87.2,73,E,対象外,False,False,54.7,0.62,1.34,7.8,-0.61,2.55,-6.69,129.41,,,,,0,,89.0,16.0,0.0,,SKIP,False,4100.0,4312.0,3889.0,4861.0,4032.9,3895.4
2026-08-18,7.0,8053,住友商事,8053.T,1757.5,87.0,75,E,対象外,False,False,62.9,0.43,-1.57,16.08,-5.59,5.86,-4.5,49.72,,,,,0,,58.0,-17.0,-8.0,,SKIP,False,1705.0,1793.0,1617.0,2021.0,1682.9,1514.9
2026-08-18,7.0,5803,フジクラ,5803.T,5902.0,83.0,93,E,対象外,False,False,61.3,-2.9,5.77,31.98,-2.22,21.41,-9.02,437.74,,,,,0,,104.0,11.0,0.0,,SKIP,False,5725.0,6020.0,5430.0,6787.0,5245.4,3646.7
2026-08-18,7.0,8058,三菱商事,8058.T,4778.0,85.0,85,E,対象外,False,False,52.5,1.47,-1.46,7.44,-3.33,0.84,-10.19,126.8,,,,,0,,96.0,11.0,0.0,,SKIP,False,4635.0,4874.0,4396.0,5495.0,4587.8,4490.4
2026-08-18,7.0,6762,TDK,6762.T,3139.0,83.3,92,E,対象外,False,False,48.9,-3.24,3.09,5.76,1.65,2.13,-23.64,159.57,,,,,0,,101.0,9.0,0.0,,SKIP,False,3045.0,3202.0,2888.0,3610.0,2899.6,2637.7
2026-08-18,7.0,1605,INPEX,1605.T,3900.0,84.0,90,E,対象外,False,False,67.7,3.31,7.97,14.67,4.31,8.59,0.0,112.26,,,,,0,,99.0,9.0,0.0,,SKIP,False,3783.0,3978.0,3588.0,4485.0,3731.6,3360.1
2026-08-18,7.0,6645,オムロン,6645.T,6850.0,84.0,89,E,対象外,False,False,64.9,-2.74,-0.35,29.03,-7.61,15.58,-2.74,320.04,,,,,0,,69.0,-20.0,-8.0,,SKIP,False,6644.0,6987.0,6302.0,7877.0,6369.9,4989.9
2026-08-18,7.0,7261,マツダ,7261.T,1184.0,84.1,88,E,対象外,False,False,56.0,0.55,0.25,4.13,-0.78,2.43,-2.99,33.63,,,,,0,,98.0,10.0,0.0,,SKIP,False,1148.0,1208.0,1089.0,1362.0,1133.6,1089.5
2026-08-18,7.0,3405,クラレ,3405.T,1846.5,84.4,87,E,対象外,False,False,52.8,-0.24,-3.83,4.09,-4.85,0.5,-5.53,53.48,,,,,0,,66.0,-21.0,-8.0,,SKIP,False,1791.0,1883.0,1699.0,2123.0,1766.3,1748.2
2026-08-18,7.0,1808,長谷工コーポレーション,1808.T,2803.5,83.6,91,E,対象外,False,False,53.7,-0.09,2.9,-0.32,2.98,0.78,-3.41,57.58,,,,,0,,100.0,9.0,0.0,,SKIP,False,2719.0,2860.0,2579.0,3224.0,2717.1,2619.3
2026-08-18,7.0,5232,住友大阪セメント,5232.T,5860.0,85.0,84,E,対象外,False,False,55.8,0.26,1.56,9.27,-0.76,3.62,-8.04,255.01,,,,,0,,65.0,-19.0,-8.0,,SKIP,False,5684.0,5977.0,5391.0,6739.0,5477.5,5127.2
2026-08-18,7.0,8233,高島屋,8233.T,2265.5,84.8,86,E,対象外,False,False,47.1,0.91,-1.67,-8.67,0.5,-2.43,-12.93,71.04,,,,,0,,97.0,11.0,0.0,,SKIP,False,2198.0,2311.0,2084.0,2605.0,2158.9,2181.0
2026-08-18,7.0,4452,花王,4452.T,3505.0,86.9,77,E,対象外,False,False,57.1,0.34,-6.23,5.96,-7.72,3.85,-6.23,95.36,,,,,0,,59.0,-18.0,-8.0,,SKIP,False,3400.0,3575.0,3225.0,4031.0,3362.0,3124.3
2026-08-18,7.0,8001,伊藤忠商事,8001.T,2000.5,86.7,78,E,対象外,False,False,51.1,0.45,-4.31,5.15,-5.59,0.36,-4.56,49.39,,,,,0,,92.0,14.0,0.0,,SKIP,False,1940.0,2041.0,1840.0,2301.0,1926.4,1905.4
2026-08-18,7.0,4523,エーザイ,4523.T,4779.0,86.3,79,E,対象外,False,False,55.4,1.06,-3.44,7.39,-5.28,2.21,-6.48,140.4,,,,,0,,93.0,14.0,0.0,,SKIP,False,4636.0,4875.0,4397.0,5496.0,4568.4,4417.8
2026-08-18,7.0,5711,三菱マテリアル,5711.T,5246.0,86.1,80,E,対象外,False,False,67.5,-0.34,2.62,32.14,-5.41,17.68,-3.39,246.78,,,,,0,,94.0,14.0,0.0,,SKIP,False,5089.0,5351.0,4826.0,6033.0,4875.8,3805.9
2026-08-18,7.0,285A,キオクシアホールディングス,285A.T,57150.0,70.7,134,E,対象外,False,False,49.8,-7.58,19.04,9.67,16.62,4.7,-47.42,7109.9,,,,,0,,145.0,11.0,0.0,,SKIP,False,55436.0,58293.0,52578.0,65722.0,46485.1,35839.9
2026-08-18,7.0,6758,ソニーグループ,6758.T,3718.0,85.7,82,E,対象外,False,False,55.3,-1.64,-1.22,7.15,-3.01,3.17,-4.96,121.56,,,,,0,,64.0,-18.0,-8.0,,SKIP,False,3606.0,3792.0,3421.0,4276.0,3535.7,3343.2
2026-08-18,7.0,4911,資生堂,4911.T,3436.0,85.6,83,E,対象外,False,False,58.4,-1.94,-4.85,12.29,-7.92,5.34,-5.06,142.26,,,,,0,,95.0,12.0,0.0,,SKIP,False,3333.0,3505.0,3161.0,3951.0,3222.6,2968.6
2026-08-18,7.0,5411,JFEホールディングス,5411.T,1831.5,87.0,76,E,対象外,False,False,60.2,2.84,-0.73,7.89,-2.71,3.02,-1.93,46.9,,,,,0,,90.0,14.0,0.0,,SKIP,False,1777.0,1868.0,1685.0,2106.0,1761.2,1690.5
2026-08-18,7.0,6752,パナソニック ホールディングス,6752.T,4552.0,86.0,81,E,対象外,False,False,56.6,-4.93,2.61,14.0,-0.88,7.81,-4.93,230.28,,,,,0,,63.0,-18.0,-8.0,,SKIP,False,4415.0,4643.0,4188.0,5235.0,4206.6,3347.2
2026-08-18,7.0,6981,村田製作所,6981.T,7496.0,70.0,136,E,対象外,False,False,44.7,-9.58,2.66,-1.78,3.1,-4.27,-38.81,734.27,,,,,0,,148.0,12.0,0.0,,SKIP,False,7271.0,7646.0,6896.0,8620.0,6394.6,5831.7
2026-08-18,7.0,8830,住友不動産,8830.T,3314.0,25.0,212,E,対象外,False,False,29.2,-1.37,-2.96,-11.96,0.03,-8.4,-16.23,89.71,,,,,0,,208.0,-4.0,-8.0,,SKIP,False,3215.0,3380.0,3049.0,3811.0,3179.4,3297.4
2026-08-18,7.0,9984,ソフトバンクグループ,9984.T,5830.0,69.9,137,E,対象外,False,False,52.2,-0.95,6.31,7.49,4.44,3.76,-32.46,399.15,,,,,0,,122.0,-15.0,-8.0,,SKIP,False,5655.0,5947.0,5364.0,6704.0,5231.3,4477.5
2026-08-18,7.0,9064,ヤマトホールディングス,9064.T,1927.5,54.4,181,E,対象外,False,False,45.3,-1.05,-0.34,-3.77,0.61,-3.36,-11.58,54.7,,,,,0,,182.0,1.0,0.0,,SKIP,False,1870.0,1966.0,1773.0,2217.0,1845.5,1830.8
2026-08-18,7.0,6367,ダイキン工業,6367.T,21115.0,44.3,193,E,対象外,False,False,25.7,-1.56,-4.99,-13.82,-1.54,-9.34,-19.25,560.85,,,,,0,,195.0,2.0,0.0,,SKIP,False,20482.0,21537.0,19426.0,24282.0,20273.7,20855.2
2026-08-18,7.0,6976,太陽誘電,6976.T,9991.0,45.0,192,E,対象外,False,False,42.1,-11.54,4.64,-9.46,7.0,-8.04,-55.9,1369.27,,,,,0,,193.0,1.0,0.0,,SKIP,False,9691.0,10191.0,9192.0,11490.0,7937.1,8558.0
2026-08-18,7.0,8802,三菱地所,8802.T,3601.0,45.0,191,E,対象外,False,False,32.7,-2.01,-3.12,-12.43,-0.01,-8.67,-17.37,108.26,,,,,0,,185.0,-6.0,-8.0,,SKIP,False,3493.0,3673.0,3313.0,4141.0,3438.6,3583.0
2026-08-18,7.0,5201,AGC,5201.T,5934.0,46.0,190,E,対象外,False,False,41.9,-1.03,1.04,-3.28,1.86,-2.48,-26.74,186.01,,,,,0,,184.0,-6.0,-8.0,,SKIP,False,5756.0,6053.0,5459.0,6824.0,5655.0,5553.1
2026-08-18,7.0,9005,東急,9005.T,1642.0,47.3,189,E,対象外,False,False,38.1,0.49,-0.15,-7.34,1.68,-4.4,-11.08,32.26,,,,,0,,192.0,3.0,0.0,,SKIP,False,1593.0,1675.0,1511.0,1888.0,1593.6,1617.9
2026-08-18,7.0,6753,シャープ,6753.T,616.1,48.3,188,E,対象外,False,False,45.0,-3.36,-5.22,-1.79,-4.77,-2.28,-8.81,26.06,,,,,0,,191.0,3.0,0.0,,SKIP,False,598.0,628.0,567.0,709.0,577.0,583.6
2026-08-18,7.0,3436,SUMCO,3436.T,3788.0,50.0,187,E,対象外,False,False,49.7,-6.72,8.63,-3.22,9.44,-1.02,-28.62,385.81,,,,,0,,176.0,-11.0,-8.0,,SKIP,False,3674.0,3864.0,3485.0,4356.0,3209.3,2746.2
2026-08-18,7.0,6841,横河電機,6841.T,5346.0,50.1,186,E,対象外,False,False,43.9,-4.52,-1.96,-2.23,-1.4,-4.54,-11.23,232.45,,,,,0,,190.0,4.0,0.0,,SKIP,False,5186.0,5453.0,4918.0,6148.0,4997.3,5146.1
2026-08-18,7.0,9023,東京地下鉄,9023.T,1440.5,51.0,185,E,対象外,False,False,46.5,-0.35,-1.61,-2.14,-1.07,-1.31,-5.11,26.84,,,,,0,,189.0,4.0,0.0,,SKIP,False,1397.0,1469.0,1325.0,1657.0,1400.2,1407.9
2026-08-18,7.0,9532,大阪ガス,9532.T,5444.0,51.0,184,E,対象外,False,False,49.7,0.54,0.48,1.43,0.12,0.06,-4.02,120.59,,,,,0,,188.0,4.0,0.0,,SKIP,False,5281.0,5553.0,5008.0,6261.0,5263.1,5239.7
2026-08-18,7.0,8766,東京海上ホールディングス,8766.T,7371.0,51.6,183,E,対象外,False,False,38.0,-1.47,-4.91,-2.06,-4.4,-5.96,-12.18,188.51,,,,,0,,186.0,3.0,0.0,,SKIP,False,7150.0,7518.0,6781.0,8477.0,7088.2,7334.1
2026-08-18,7.0,9433,KDDI,9433.T,2854.0,92.3,54,D,監視候補,False,False,49.2,0.72,0.85,-0.49,0.97,-1.39,-8.17,74.73,,,,,0,,67.0,13.0,0.0,,SKIP,False,2768.0,2911.0,2626.0,3282.0,2741.9,2765.1
2026-08-18,7.0,9501,東京電力ホールディングス,9501.T,524.5,44.0,194,E,対象外,False,False,54.6,0.34,0.58,3.53,-0.31,1.32,-9.04,19.49,,,,,0,,196.0,2.0,0.0,,SKIP,False,509.0,535.0,483.0,603.0,495.3,483.4
2026-08-18,7.0,6702,富士通,6702.T,3601.0,55.2,180,E,対象外,False,False,52.1,-1.72,-3.17,9.19,-5.47,2.14,-7.71,133.52,,,,,0,,165.0,-15.0,-8.0,,SKIP,False,3493.0,3673.0,3313.0,4141.0,3400.7,3165.1
2026-08-18,7.0,7974,任天堂,7974.T,8760.0,55.5,179,E,対象外,False,False,68.6,-0.01,5.99,20.1,0.96,13.96,-1.57,296.05,,,,,0,,181.0,2.0,0.0,,SKIP,False,8497.0,8935.0,8059.0,10074.0,8315.9,6870.5
2026-08-18,7.0,7735,SCREENホールディングス,7735.T,13695.0,55.8,178,E,対象外,False,False,44.6,-6.29,3.95,-17.05,8.21,-7.97,-29.73,998.97,,,,,0,,180.0,2.0,0.0,,SKIP,False,13284.0,13969.0,12599.0,15749.0,12196.5,11313.1
